field_id,farm_id,field_nm,stat_cd,field_use_cd,acres,country,entrpr_guid,crt_dt,upd_dt
110413,50138,Back 40,A,PROD,137.6,Canada,91d322aa-1c68-4062-b033-31d6c4b59108,2013-05-11,2013-12-22
110599,50201,Dryland North,A,PROD,218.9,Canada,b2406b0f-4cdf-4960-9c68-d339cfbfdf37,2014-06-08,2015-07-05
111675,50589,North 80,I,PROD,239.0,Canada,792bd092-9784-4f62-99df-a9447f259fbc,2017-04-09,2017-06-19
111544,50535,Trial Strip 22,A,TRIAL,151.0,United States,d67bf328-e6cd-44f8-b0b5-68f4d85e3b58,2016-06-01,2025-11-20
111365,50488,Fence Line 60,A,PROD,186.6,Australia,ef71d69e-bba3-49d7-8096-91c47566914e,2012-07-31,2013-07-06
110271,50091,Creek Field,A,PROD,157.2,United States,5093d9f6-45f9-4126-8f39-5ce50cc1f23f,2011-03-05,2018-10-18
110268,50088,South 40,A,PROD,79.6,Canada,1e38f775-6e52-450d-9a44-9ceafceafa46,2011-06-28,
110494,50165,Highway Field,A,PROD,303.7,Canada,d27c3bd8-3e4e-4e8d-801e-97d97e249499,2018-09-14,2023-05-26
111585,50547,Trial Strip 14,A,TRIAL,78.6,United States,23323e4b-b9ea-4ee5-a6a0-48cc8ccc6351,2018-01-18,
110398,50133,Long Strip,A,PROD,21.7,United States,49e2442c-774e-4c79-a05e-4f022174fcd3,2013-11-10,
110582,50195,Rock Pile,A,PROD,227.1,United States,f1a25a9c-528d-435e-a411-1123db8244fe,2017-05-06,
110206,50068,Big Field,A,PROD,198.4,United States,1cfec6e2-08b2-4ee3-86b3-7c1a827754be,2012-05-19,2012-12-26
110925,50311,S. 40,A,PROD,65.8,Canada,1424cf40-4b7e-4659-97c8-2e9123bd6eb3,2023-10-19,2024-06-15
110172,50055,North 80,A,PROD,290.1,United States,6488bc69-6ae1-4684-a361-c5c6584fd658,2012-10-24,
111302,50468,North 80,A,PROD,,Australia,84ff8e5e-8e72-4b71-a253-89a2a2e3bd33,2023-09-03,
111113,50377,South 40,P,PROD,,United States,50a88528-cfe3-4e1d-8a9a-b0c440fa2f1c,2013-11-10,2014-07-25
111133,50403,Corner Piece,P,PROD,30.9,United States,32eef1d3-91ab-4776-99a5-8df7e53a63dd,2016-09-01,
111458,50512,Creek Field,A,PROD,283.9,Australia,58651f0b-5db3-4518-8e4d-ebfed6a62fdb,2013-12-26,
110190,50062,River Bottom,A,PROD,59.6,Canada,0699396f-7127-496a-8c38-dfbe041b6595,2021-08-16,2023-08-24
111308,50470,Triangle,A,PROD,29.2,Australia,47cc6140-b1c6-4636-8ff6-32034e18e3ba,2014-09-20,2019-02-04
110846,50287,Corner Piece,A,PROD,202.1,Canada,4bd7acc3-cd92-4c87-a07a-e5d6d37d7b88,2013-04-22,2013-07-15
110761,50258,North 80,A,PROD,167.5,Canada,f119a3b8-476d-4a79-83dc-83b13d333cd7,2012-09-08,2025-12-02
110109,50038,South 40,A,PROD,168.0,Canada,84775d80-8be0-4d8f-9345-644c4edc4edf,2014-05-28,2025-06-17
111196,50436,Dryland South,A,PROD,20.8,United States,4cb1e2a1-06fa-41cb-939e-09d4145e416a,2016-02-25,
110439,50146,Rock Pile,A,PROD,30.1,United States,c9f58ec3-5fcf-4d3a-af7b-1743dea09768,2014-03-03,
110520,50175,East Quarter,A,PROD,85.5,United States,15c34696-18a0-47da-b554-29a3e7148905,2022-10-13,2023-12-29
110524,50176,Rock Pile,A,PROD,211.3,United States,dc0f4dde-35fc-4be6-8846-2c549cb6522a,2023-07-24,2024-06-05
110320,50107,Back 40,A,PROD,207.1,United States,dab1b998-0648-4f96-a317-af08633283fd,2013-04-12,
110575,50194,Back 40,A,PROD,110.5,United States,6a4dc937-0506-431b-b31b-ff3d767f19d2,2011-04-19,2019-10-22
111529,50531,Trial Strip 32,A,TRIAL,79.1,United States,3bc619e6-cf6a-4fc7-abab-1b89b66be6f8,2011-02-20,2011-12-06
110045,50014,Bench Field,A,PROD,303.0,United States,1eba5201-b215-434a-840c-9bdbf4f2115e,2024-10-17,
110657,50221,Fence Line 60,A,PROD,220.7,United States,df2db2ca-1275-4985-9257-dd7f70fdac4e,2018-02-23,
111612,50557,Dryland North,P,PROD,288.9,United States,e46754ef-7ca6-4e33-9ff5-7d4c3f26ba0a,2018-02-02,
110091,50031,Dryland South,A,PROD,242.2,Canada,66c4d8fa-6cae-4e45-b1a1-fa24adfdabca,2015-05-15,2019-04-17
110163,50054,Schoolhouse Field,A,PROD,31.9,United States,73c6e355-683b-4d8a-ad8f-c0766b5d9939,2014-04-22,2022-09-07
110148,50048,Dryland North,A,PROD,147.0,United States,a052aaff-8ca9-46b9-af31-8271ff30ef9b,2020-04-24,
110097,50032,River Bottom,A,PROD,92.2,United States,836cdbd0-d3f1-4454-b926-8db9a771293c,2019-10-28,2024-05-27
111281,50462,South 40,A,PROD,319.3,United States,c4ba9a2f-5faa-4eb5-86b4-5fddb4d1f5e0,2019-08-03,2025-08-06
111207,50439,Rock Pile,A,PROD,188.5,United States,bb030792-7368-4d8e-b045-e27c6a443d06,2017-03-03,
110357,50117,Corner Piece,A,PROD,,United States,de0d5d15-d8c8-4622-9a93-f3bbfbdba699,2015-06-04,2026-02-24
110217,50071,River Bottom,A,PROD,54.6,United States,a99152cc-369c-46ad-9d48-32b6ede85d55,2017-10-26,2022-07-17
110390,50130,Flat 120,A,PROD,259.5,United States,0dd47f7c-5a46-4c25-b895-ace733c8c0b2,2023-02-19,2024-08-18
110706,50236,Highway Field,A,PROD,26.2,United States,e75c02e1-940a-4598-bac8-5a72616468ed,2021-01-08,
111441,50508,Back 40,A,PROD,200.4,Australia,20fd32fe-08ad-4ee8-a388-8a96fdc4d145,2016-06-03,2023-09-23
111728,50615,Rock Pile,A,PROD,286.2,Australia,00000000-0000-0000-0000-000000000000,2021-02-07,2023-07-13
111204,50438,Schoolhouse Field,A,PROD,239.2,United States,b4508d09-d54c-46b0-87c0-dc23884bd319,2020-11-02,
111094,50370,Triangle,A,PROD,245.9,United States,,2023-07-07,2024-02-07
111501,50524,Highway Field,A,PROD,157.9,Australia,57a3a29d-055f-4051-bcf0-2e714ba13f79,2021-09-04,
110449,50150,West 160,A,PROD,130.2,United States,cd79c32b-03a4-4fff-a161-cbba60fb9a26,2024-08-01,
110528,50177,Dryland North,A,PROD,246.6,United States,e1d766e7-f10b-40a8-9aa8-b578fbdfe54a,2013-06-16,2014-12-19
111016,50345,Rock Pile,A,PROD,98.3,United States,c2d3da3d-c67c-40f4-9058-75dcfd2f80cb,2017-03-22,2023-06-15
111726,50614,Creek Field,A,PROD,37.3,United States,00000000-0000-0000-0000-000000000000,2020-08-23,2021-02-07
110552,50186,Long Strip,A,PROD,271.1,United States,4b0aff8a-2c63-4b8e-958b-64ff8bf168ee,2011-09-14,
110661,50222,Pivot 2,A,PROD,179.6,United States,1c0eafe1-58f8-45dc-94c1-f7200a3e5ad0,2021-05-03,2021-10-17
110297,50099,Pivot 2,A,PROD,137.4,United States,310930e1-2a7f-48b4-9168-f52889e4e2fe,2018-01-08,
111459,50512,Dryland South,A,PROD,181.9,Australia,195200e7-a4db-4e38-bdcd-e028dc39d02f,2020-12-18,
111578,50545,Trial Strip 6,A,TRIAL,187.8,United States,e0654877-2fa4-482e-a6a0-6af259227871,2020-05-14,2024-07-15
110319,50106,Fence Line 60,A,PROD,256.5,United States,e90d34d0-5cad-4947-b2ef-d41f47412fb0,2014-09-06,2024-02-01
111151,50423,Schoolhouse Field,A,PROD,143.8,United States,01ed30f0-ac70-4288-9adb-89345eef44c3,2020-12-12,2023-02-12
110267,50088,River Bottom,A,PROD,96.1,Canada,9ce4ed16-1e94-4ed0-bce9-c6813a595f42,2015-02-01,2024-05-25
110432,50144,Back 40,A,PROD,18.0,United States,e7a28153-0893-47ab-8702-d52050bd4fe1,2011-01-11,
111472,50515,River Bottom,A,PROD,186.6,Australia,dec848f6-50dd-41b4-8d94-02cace2faac4,2017-01-15,2024-10-14
110519,50175,South 40,A,PROD,79.3,United States,df880141-54c1-4fab-acbc-20829b696ff1,2015-03-01,2018-12-26
111254,50453,East Quarter,A,PROD,94.9,United States,8fcc4467-8bc2-4d7b-84e3-ff8122b4d1b7,2015-02-11,
110863,50292,Bench Field,A,PROD,,United States,,2011-08-22,2016-12-30
110106,50036,Flat 120,A,PROD,85.0,United States,d0902699-3e50-4557-88f6-4d87e6c3106b,2024-01-25,
110139,50047,Dryland North,A,PROD,114.9,United States,134ece85-b327-41bf-b5fd-22fa53936fd1,2014-03-11,2022-05-25
110155,50050,Creek Field,A,PROD,188.8,United States,02e64255-8d88-4d3d-94f6-513a10491d62,2016-11-20,2023-05-23
110460,50154,Triangle,A,PROD,193.2,Canada,834528cd-4465-45ff-b04d-d2272e7ba0a2,2024-11-15,
110333,50110,Back 40,A,PROD,293.1,Canada,db37306e-88d0-4c5b-b020-cfa7638377d3,2014-02-24,2022-06-12
110631,50211,Home Field,A,PROD,302.5,United States,7b063d7e-be70-4aa2-b121-37e1be86d2d8,2015-09-14,2024-04-05
110239,50079,Dryland North,A,PROD,167.0,United States,3af02218-d19c-44fc-a544-4978cfb7a82c,2017-07-24,
110105,50035,Flat 120,A,PROD,,United States,ffe996d8-51ca-483a-ba09-3aebd9cceed2,2012-08-01,2019-03-26
110626,50210,Triangle,A,PROD,226.6,United States,58c172c8-6e34-4086-9ea8-dbcb6c8fd74b,2011-01-05,
110500,50168,Flat 120,A,PROD,62.5,Canada,bfb9eb71-eace-472d-b3be-c61da503606f,2020-12-14,
111414,50499,Highway Field,A,PROD,169.5,Australia,8985a0ea-a5e0-4811-9e3c-acb90d9ef121,2013-01-17,2024-06-23
110531,50178,Gravel Pit Field,A,PROD,302.7,Canada,59d83a94-e6f9-40dc-9fac-aaaf3253bf04,2020-09-15,2025-05-05
111296,50467,Highway Field,A,PROD,73.9,Australia,de8d4fe4-d4af-4113-a592-7a4c9e915bfa,2024-02-19,
110809,50274,Corner Piece Field,A,PROD,94.6,United States,7f13aff4-1855-4f0c-83f4-77263cc31988,2016-02-03,2022-03-22
110020,50006,Pivot 2,A,PROD,206.3,Canada,c1613af1-ad0a-4b89-ab75-71b894812696,2023-02-04,2024-10-12
111527,50531,Trial Plot 8,A,TRIAL,164.1,United States,206aa5a4-88ef-41a0-943c-c9f31f676d07,2015-12-25,2018-07-23
111442,50507,River Bottom,A,PROD,93.2,Australia,726ec5d2-9748-4e11-93d4-50cdb099fb2b,2011-07-15,2011-09-05
111660,50582,Pivot 2,I,PROD,198.2,Canada,14fbc417-9d0e-4885-88e5-8faaf45616d6,2020-11-03,2024-01-17
110249,50080,Slough Field,A,PROD,176.9,United States,4c4de5fe-e3aa-4b8f-a0a6-c5005b587c3e,2022-10-12,
110559,50189,Schoolhouse Field,A,PROD,62.3,Canada,9801c8b0-f827-44ab-8a3e-c9400f11082f,2012-11-19,
110947,50319,Creek Field,A,PROD,112.7,United States,32aeb3da-68bf-469e-8a8c-0525fdbda798,2020-07-17,2025-10-20
110326,50109,Fence Line 60,A,PROD,54.9,Canada,cd3560f1-ed82-453c-8c9a-ab10a1b6f2ff,2022-10-31,2025-07-01
110391,50130,South 40,A,PROD,202.6,United States,d4555f81-9f53-49ec-96fe-26eebb727df6,2023-01-01,
111427,50502,Old Orchard,A,PROD,214.0,Australia,ab51542f-c4bf-408d-a036-a59870e65ca9,2020-08-25,
110382,50127,Gravel Pit Field,A,PROD,242.9,United States,7fca4430-5873-4185-9967-5c9ca50fd5a4,2024-12-25,2026-02-24
110171,50055,Dryland South,A,PROD,286.6,United States,f315f5d6-5a6e-44ad-9255-0a24f356f816,2022-06-08,2024-12-10
110262,50087,Sandy Knoll,A,PROD,158.2,Canada,e4721191-58ba-479f-99df-4003f37ac8e9,2020-11-15,2022-05-20
111136,50405,Windmill Field,P,PROD,241.9,United States,eb378d32-e122-4933-847d-39122f90632d,2021-09-29,2022-10-08
110573,50192,River Bottom,A,PROD,168.3,United States,f0147180-4b02-46f7-b9e4-07db7f2cbacb,2011-08-31,
110039,50011,Highway Field,A,PROD,146.8,United States,1647dd32-1ecb-4003-afaf-8b6aa9695a87,2014-01-08,2019-10-29
111073,50362,Pivot 1,A,PROD,288.1,United States,45611f33-1413-4280-be68-1693b1e8bb43,2015-08-21,2020-02-29
111058,50356,Pivot 1,A,PROD,139.6,Canada,1adfdaba-a5a6-47f1-aacb-a551e61e834f,2013-06-01,2023-12-25
110741,50250,East Quarter,A,PROD,282.0,United States,199f7a94-3cca-4102-8135-9b8bf8fe7358,2019-06-05,
111483,50519,Fence Line 60,A,PROD,124.8,Australia,3e9535ec-c07f-406e-8bbe-f927faf1b268,2018-12-26,
111042,50352,Windmill Field,A,PROD,37.3,United States,440da5d4-0e4f-45df-824a-0c8c74c591ec,2015-12-19,2017-04-03
111179,50432,Big Field,A,PROD,159.4,United States,9a6e6421-5293-49b2-b94b-b7256c41f310,2011-11-11,2024-03-29
110934,50315,Gravel Pit Field,A,PROD,136.7,United States,0ce665b1-3ab4-4d90-a3fc-3db950c18e95,2023-09-27,2024-01-28
111499,50523,Slough Field,A,PROD,316.5,Australia,a66434d8-2758-42fc-b2d7-638fb2f82968,2024-10-20,2025-10-10
111267,50457,Sandy Knoll,A,PROD,,Canada,89d46a04-d28f-4bde-820e-d46b9d554903,2022-04-15,2024-05-26
110873,50295,Schoolhouse Field,A,PROD,214.5,United States,7a449925-3a2c-4aa8-b17a-e8e680d51fe0,2023-11-26,2026-05-26
110265,50088,Flat 120,A,PROD,268.6,Canada,bb4280f6-7d35-4b1b-b52f-d6c6411b8313,2012-02-13,2016-01-15
110760,50257,North 80,A,PROD,194.0,United States,d996a163-2ff5-4137-8329-66b355f73584,2018-09-28,
111206,50439,Corner Piece,A,PROD,250.3,United States,bc8b603d-91f0-414d-95ea-41080fd17846,2012-11-04,2025-06-21
110229,50075,Dryland North,A,PROD,208.6,United States,a070d2af-4d1f-4c20-923e-bc36083a7975,2014-12-06,2015-11-01
111235,50448,Pivot 2,A,PROD,20.5,United States,2020b997-dfd4-46b0-b03a-afade269e5cc,2019-02-18,
111383,50491,Slough Field,A,PROD,128.3,Australia,289a3398-6f9c-4ea5-b370-6b89912493cd,2011-08-19,
110788,50267,Sandy Knoll,A,PROD,261.4,United States,c5ff386a-9e8f-440c-afb2-cd80cffb7d42,2015-03-20,2016-06-04
111305,50469,Schoolhouse Field,A,PROD,274.5,Australia,da23e472-2708-4f89-90b7-f0f4fdc3d416,2019-02-04,2025-06-24
110274,50091,Windmill Field,A,PROD,,United States,b36f3568-3a85-458c-ab5f-e0f9828b9203,2024-03-17,
111606,50553,Rock Pile,P,PROD,111.9,Canada,d1c9cf8f-c9be-48ba-9944-6dafbddd6ca9,2023-01-26,
111071,50360,Rock Pile,A,PROD,302.2,United States,8bcf1f61-2418-4147-9a32-cc057e584045,2020-10-25,
111114,50376,Pivot 3,P,PROD,203.9,United States,c94eac14-db66-41dd-869e-d30fa7219e6b,2019-07-12,2026-02-18
110055,50017,Highway Field,A,PROD,78.3,United States,2760f48e-9e91-41c8-bf74-f8e3ba14ebc0,2020-02-27,2021-07-14
110581,50195,Dryland North,A,PROD,268.1,United States,39fdbd9e-3676-45ad-9713-03f6733aa0d1,2019-06-03,
111210,50440,Big Field,A,PROD,52.6,United States,5498ab70-db0d-4d5a-8efa-442dc25986d9,2020-03-23,
110542,50182,Rock Pile,A,PROD,128.0,United States,6b1986b5-978b-492b-9448-0eacb2ad72db,2016-02-01,
111486,50519,Dryland South,A,PROD,,Australia,b5f015cf-72fb-48ec-977a-6104e1d6504d,2017-06-25,2021-06-21
111707,50607,Home Field,A,PROD,173.0,United States,7581efb6-1a45-4b98-8a5d-a8ec11a904f4,2024-09-19,
110278,50092,Flat 120,A,PROD,,United States,094b9be3-bbf4-4aa6-b15e-46119a2aa598,2011-09-25,2013-01-09
110825,50279,Slough Field,A,PROD,32.9,Canada,c40ff2d1-5655-4b8c-85c3-7ea4b9cb026e,2014-12-03,2018-06-30
110450,50149,Back 40,A,PROD,91.9,United States,4a6e8bc8-ca79-41b8-a17d-9db9f8f79538,2019-05-06,2024-03-18
110723,50243,Fence Line 60,A,PROD,224.4,United States,ced6cb5e-5130-4cac-a044-9159f5d078e5,2014-07-11,2023-02-18
110832,50282,Gravel Pit Field,A,PROD,180.9,United States,d6bbe09a-2224-43f8-a9a4-6903aa2b49e8,2017-09-03,
111650,50578,Pivot 1,P,PROD,298.0,United States,ce4b4a21-f760-4568-9ff8-929237526ee5,2022-12-14,
110487,50161,Corner Piece,A,PROD,228.1,United States,dc12ea9a-45d1-47f0-af98-adbadd80830d,2013-09-20,2014-07-18
110909,50307,Dryland South,A,PROD,281.7,United States,8cbee5cc-d75b-483c-98d1-d7c6bdab4965,2024-01-19,2024-09-08
110549,50186,Pivot 3,A,PROD,236.7,United States,e3c25f86-96a5-4500-9ae9-434cb278dfb6,2017-11-01,
110957,50324,Pivot 3,A,PROD,291.8,Canada,,2021-03-25,2023-12-13
111551,50538,Trial Block 7,A,TRIAL,248.3,United States,0d287c25-013c-44b5-8504-1a629189b22b,2011-04-23,
110168,50056,Home,A,PROD,291.2,United States,c314e0e6-f322-471f-b01a-f18b2b8eaaca,2011-04-05,2015-09-16
110123,50041,Creek Field,A,PROD,157.2,United States,2d7a6823-e284-49cc-b2b4-16d7c78e8b78,2011-12-15,2020-06-20
110922,50311,Flat 120,A,PROD,303.0,Canada,cc275123-0552-48f4-b39d-90dd315a27b1,2022-10-19,2025-05-29
111152,50424,Slough Field,A,PROD,236.2,United States,b002af78-7b84-41fb-8491-c6744fb616d4,2021-05-05,2022-08-04
110556,50184,Schoolhouse Field,A,PROD,31.1,United States,422e0d4e-366e-439a-86e5-131369a54349,2024-12-26,2025-11-07
111263,50456,Flat 120,A,PROD,200.9,United States,b8a2f939-4fa2-4c87-bd30-355010d5c06a,2012-06-29,
111525,50531,Trial Block 15,A,TRIAL,210.3,United States,18bc1f40-9ddb-4f5a-9c82-e4fc8a4760d7,2016-12-29,
111690,50595,Pivot 3,A,PROD,257.5,Canada,38b3d89f-be4a-4d56-9539-baf0881c8bc5,2021-01-06,2025-03-17
111400,50496,East Quarter,A,PROD,307.7,Australia,2c96d994-4f38-4ae8-a7b6-1b7d0137ca1e,2011-05-07,2019-02-13
110853,50290,Dryland North,A,PROD,250.8,United States,578c492b-6cf4-4e42-9760-ba4aa8771233,2012-12-28,2013-01-24
110118,50039,Fence Line 60,A,PROD,133.4,United States,85c855c1-2090-48d0-8c91-56dca13f279a,2012-11-28,
111541,50535,Trial Block 18,A,TRIAL,14.3,United States,71d12da6-45c3-440d-8125-9319d72e06ab,2011-04-30,2018-07-31
110031,50009,West 160,A,PROD,287.6,Canada,803a1484-7851-4a3c-a910-0d7c9641fdd9,2013-12-13,2017-12-07
111543,50535,Trial Plot 39,A,TRIAL,77.8,United States,63e2750b-043f-4efa-86a5-67503058371b,2024-09-07,2024-12-30
110733,50249,West 160,A,PROD,285.4,United States,7c732c25-03ee-4fc6-8ab6-4c08b8a131f8,2011-03-29,2024-12-19
110893,50302,Bench Field,A,PROD,147.3,United States,a5997ee6-0233-4bde-b9e3-8eeb9025260a,2020-12-11,2023-03-19
110275,50091,Slough Field,A,PROD,12.1,United States,eeec3118-a159-4f89-80bf-3cb7c63ec107,2012-06-04,
111220,50444,Slough Field,A,PROD,289.9,United States,e5360006-eef6-498a-a67d-2fe6867f2260,2019-05-31,2019-09-30
111636,50569,Highway Field,I,PROD,,United States,e0da13b6-dd5b-4e82-a222-0313cce170b4,2012-06-17,2014-01-17
111350,50482,Schoolhouse Field,A,PROD,30.6,Australia,1ce182a3-01ae-4727-9b48-d6b5b44ae29a,2013-07-17,2021-01-14
110535,50181,Dryland South,A,PROD,145.1,United States,ba6d0386-c507-4e21-9468-460ca9f711f5,2018-08-24,2024-07-17
111646,50575,Home Field,I,PROD,317.3,United States,94ec6c55-1c34-4d46-b4ac-74e8eda71cca,2013-12-11,
111410,50499,Home Field,A,PROD,212.3,Australia,8d61c96c-1a40-40d6-b68a-04e3c53d25ad,2018-05-17,
111195,50436,Pivot 1,A,PROD,,United States,5c33b3e3-e45d-4efb-a92d-8fd330924bec,2020-01-06,2025-02-13
111272,50460,Long Strip,A,PROD,192.5,Canada,fb13f51d-43f4-454a-8b4e-2154f9493348,2020-03-22,2022-09-28
111109,50374,Home Field,A,PROD,257.0,United States,,2020-02-13,2023-06-14
111666,50585,Rock Pile,P,PROD,316.8,United States,978003b0-84c4-4d88-9699-28981bf85cfa,2015-01-02,2017-12-09
110745,50252,Dryland South,A,PROD,78.8,United States,01a4d212-8e2c-4e6b-8ca8-b934ca1dadfe,2012-07-01,2020-04-28
111216,50442,Dryland South,A,PROD,189.8,United States,3385e667-7577-49d4-aba4-c472bfb9d3b7,2020-09-01,2023-03-08
110332,50111,Pivot 3,A,PROD,25.5,Canada,bc58adf7-44f4-491d-9021-6826ae707457,2024-03-30,
110194,50062,Schoolhouse Field,A,PROD,80.3,Canada,d4d01c5e-0ef7-4569-b273-03e50c134d8a,2019-10-14,
111285,50463,Long Strip,A,PROD,266.4,Canada,149ec893-697b-4803-881d-3a707fcaed20,2013-04-11,
111622,50561,Highway Field,I,PROD,289.4,United States,817d5ae9-5e39-4c2a-9be9-1fe9cb924a0d,2024-05-25,2024-08-21
111161,50425,Flat 120,A,PROD,97.4,United States,06281e06-9c0d-4215-9035-7c8f3bb852d6,2019-12-18,2022-11-14
111253,50453,Highway Field,A,PROD,280.2,United States,98e14168-e93e-4755-bd03-01aefda3bed2,2020-04-26,2022-01-17
111244,50450,Highway Field,A,PROD,44.0,United States,f591f8d4-d2d4-487b-950d-1b573d7c1f42,2022-06-03,
111531,50532,Trial Plot 20,A,TRIAL,293.1,United States,15a9c1b1-5764-4550-8dbf-5f20bd49ca63,2024-11-12,2026-06-07
110591,50198,Corner Piece,A,PROD,142.1,United States,c08b7dc0-1c2a-4f9b-8643-3db7d8aa6582,2020-03-07,2021-05-07
110220,50072,Highway Field,A,PROD,10.6,United States,1d3cae76-eea0-49dd-baa7-4774f094748b,2021-09-15,2026-02-20
110973,50328,Slough Field,A,PROD,211.5,United States,54e74370-1403-425f-95ad-e76354f6a70a,2022-04-02,2024-12-11
111509,50526,Windmill Field,A,PROD,119.1,Australia,328bb27b-59f0-43e2-9f5d-dd31fae30a76,2012-04-19,2026-01-28
110203,50067,Gravel Pit Field,A,PROD,160.9,United States,b9191885-66f7-40b4-b48d-a1193bea10ed,2015-03-18,
111145,50422,Old Orchard,A,PROD,267.5,United States,a66bd65a-d4ca-4866-8e60-f8d85068c3fe,2022-04-25,2022-10-31
110338,50113,Bench Field,A,PROD,290.6,Canada,4011daa2-7f46-4cb0-a440-01162e612e0a,2021-10-03,2025-02-09
111373,50489,Pivot 1,A,PROD,99.6,Australia,ef6f8fb7-8a43-41d3-9723-1e5603a9f076,2023-04-12,
110174,50059,Highway Field,A,PROD,304.4,United States,63db8912-2d2c-441b-9e64-d00ac376f238,2019-03-20,
110521,50174,Highway Field,A,PROD,64.0,United States,3dd92d89-4fce-4f0f-a12c-86ba2b90ffa9,2017-03-24,
111618,50560,Bench Field,I,PROD,120.6,United States,d41f9a2c-431d-4cda-b9c9-06583a836474,2015-03-09,2022-02-08
110955,50324,Dryland North,A,PROD,49.2,Canada,d69f5f0c-d3d9-4d01-b47a-897d090b5f90,2024-07-25,
110079,50027,Creek Field,A,PROD,177.9,United States,1942eb87-b15b-406c-9ae8-147a65fcf9e9,2022-09-16,2023-07-11
110982,50332,Dryland South,A,PROD,22.7,United States,6cb2d715-5884-47be-89db-3ffa1377929f,2017-11-27,2023-01-23
110532,50178,Flat 120,A,PROD,65.5,Canada,c887cd2d-62e0-40cc-b049-5910a6725e4d,2016-01-14,
111615,50558,Highway Field,I,PROD,210.8,Canada,c9753198-04ad-41aa-a265-eaf2d9e98ec5,2014-06-01,
110586,50197,North 80,A,PROD,201.1,United States,7ecf014c-c65d-41fd-9506-d004212817c0,2021-05-11,2025-10-22
110775,50262,Fence Line 60,A,PROD,194.2,United States,630e3658-90a6-48a8-baf2-8bcb7650b2cb,2014-11-20,2025-01-15
111644,50575,Pivot 1,I,PROD,,United States,5602e073-beac-4bfd-92fc-cee9f34baf49,2018-01-28,
110607,50204,Schoolhouse Field,A,PROD,94.6,Canada,ce5debfe-c3bf-42f0-aaaa-0b440dc94200,2024-01-31,2024-06-15
110633,50213,Dryland South Field,A,PROD,153.6,United States,8f777741-2567-4112-a288-a1663663abbd,2011-06-25,2016-01-17
110596,50201,Windmill Field,A,PROD,141.1,Canada,a6ff37c2-a317-42a8-8fcb-d625b9ced4b3,2023-05-02,2024-11-17
110496,50167,Highway Field,A,PROD,82.3,Canada,6d8245cf-39f6-4cea-9b4e-031fe246470f,2015-07-20,2018-02-04
111076,50363,Schoolhouse Field,A,PROD,267.9,United States,8e64c3fb-f9b7-47e5-b8b1-684980a1e704,2022-11-06,
110564,50187,Big Field,A,PROD,17.5,Canada,162f753f-b1b6-4134-94a1-3f2f0339a719,2020-03-27,2022-09-16
111553,50539,Trial Plot 38,A,TRIAL,89.0,United States,a6ff4747-9ec1-4150-9aa3-f31539120991,2013-11-09,2023-02-23
111437,50506,East Quarter,A,PROD,155.2,Australia,9c090139-0780-4bbf-b04c-0280c1317c31,2020-09-15,
111681,50591,South 40,I,PROD,24.2,United States,204d56cc-18cf-4c17-b985-25d578e7b1fc,2018-01-07,2022-04-24
110196,50066,River Bottom,A,PROD,307.9,United States,59009cc2-1a73-4d22-95b6-9cf3239eade4,2018-07-08,2019-05-02
111184,50433,Pivot 3,A,PROD,41.8,Canada,dbe7d804-1789-4386-8ba3-2c713b55ce4f,2015-02-26,2015-09-12
110448,50149,Highway Field,A,PROD,298.3,United States,700a3c00-ad24-40e1-a722-53e103436657,2021-04-29,2023-12-14
111581,50546,Trial Block 21,A,TRIAL,76.4,United States,76594eee-9f12-4b99-93b2-a8b730088d35,2018-07-10,
110298,50098,North 80,A,PROD,,United States,52546a5f-c9b2-4c82-bad5-7187959714ab,2012-08-22,2021-02-20
110099,50033,Corner Piece,A,PROD,117.1,Canada,5e7526e0-2995-43d1-91bb-5670eb650be2,2014-12-23,2018-04-17
111734,50617,Pivot 1,D,PROD,169.5,United States,c22eb7a9-0975-4118-98ca-57ff774a856e,2023-10-31,2025-02-10
111188,50434,Highway Field,A,PROD,191.3,United States,773007b9-f23b-41ac-85dc-9fc83cb695fa,2014-07-27,2025-04-22
110038,50011,Home Field,A,PROD,280.5,United States,754e4abd-46a4-4388-a2ec-9cf26e6a5f46,2013-05-13,2017-05-24
110458,50152,Dryland North,A,PROD,237.5,United States,7a687956-f439-4918-a57e-eb7cd397adf5,2024-12-14,2025-07-01
111376,50491,Long Strip,A,PROD,156.7,Australia,62c05c3e-2133-42a4-943e-424f9621f78e,2012-10-24,
110695,50233,Old Orchard,A,PROD,87.2,United States,b8941307-a278-4f5f-b055-a3624ec2386a,2024-03-16,2025-04-22
110908,50308,Long Strip,A,PROD,298.0,United States,9c69584a-a887-4eec-aaeb-571593efbd76,2017-06-02,
111186,50433,Triangle,A,PROD,234.8,Canada,fd3eb176-15f6-4eda-a884-ee94e77a68b8,2024-11-14,2025-04-12
111683,50592,Corner Piece,I,PROD,123.1,United States,00194274-9cd7-4d56-8de9-039a26639f5c,2014-07-25,2023-05-02
